@relation 'de.lukonjun.metricscollector.ml.J48AnomalyDetector@62e9b061 data'

@attribute podName numeric
@attribute namespace numeric
@attribute imageName numeric
@attribute containerName numeric
@attribute class {mysql,nginx,mongodb,postgresql,apache}

@data
1019833400,707889386,-213034485,1019833400,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
939092576,-1594835516,-553032243,104760218,nginx
