@relation 'de.lukonjun.metricscollector.ml.J48AnomalyDetector@391bc702 data'

@attribute podName numeric
@attribute namespace numeric
@attribute memoryUsageBytes numeric
@attribute cpuUsageNanocores numeric
@attribute logsfsUsedBytes numeric
@attribute rootfsUsedBytes numeric
@attribute imageSizeBytes numeric
@attribute imageName numeric
@attribute containerName numeric
@attribute rx_bytes numeric
@attribute tx_bytes numeric
@attribute ioServiceRecursiveRead numeric
@attribute ioServiceRecursiveWrite numeric
@attribute usedBytesVolume numeric
@attribute runningTimeSeconds numeric
@attribute class {mysql,nginx,mongodb,postgresql,apache}

@data
-1458315933,-386679014,521318400,760473717,32768,65536,627390603,307071925,104382626,19240695447,19040599079,180,2084435,0,3126255,mysql
-1458315933,-386679014,521326592,796973490,32768,65536,627390603,307071925,104382626,19240695447,19040599079,180,2084435,0,3126265,mysql
-1458315933,-386679014,521326592,796973490,32768,65536,627390603,307071925,104382626,19240732722,19040626827,180,2084435,0,3126275,mysql
-1458315933,-386679014,521314304,793262233,32768,65536,627390603,307071925,104382626,19240772656,19040655441,180,2084435,0,3126285,mysql
-1458315933,-386679014,521322496,810986908,32768,65536,627390603,307071925,104382626,19240772656,19040655441,180,2084475,0,3126295,mysql
-1458315933,-386679014,521359360,795513796,32768,65536,627390603,307071925,104382626,19240821833,19040689281,180,2084493,0,3126305,mysql
-1458315933,-386679014,521359360,795513796,32768,65536,627390603,307071925,104382626,19240821833,19040689281,180,2084569,0,3126315,mysql
-1458315933,-386679014,521359360,797484232,32768,65536,627390603,307071925,104382626,19240843778,19040707767,180,2084569,0,3126325,mysql
-1458315933,-386679014,521355264,797959167,32768,65536,627390603,307071925,104382626,19240878033,19040735667,180,2084569,0,3126335,mysql
-1458315933,-386679014,521363456,801653543,32768,65536,627390603,307071925,104382626,19240878033,19040735667,180,2084569,0,3126345,mysql
-1458315933,-386679014,521363456,801653543,32768,65536,627390603,307071925,104382626,19240930960,19040774092,180,2084626,0,3126355,mysql
-1458315933,-386679014,521371648,614573807,32768,65536,627390603,307071925,104382626,19240930960,19040774092,180,2084626,0,3126365,mysql
-1458315933,-386679014,521367552,710802135,32768,65536,627390603,307071925,104382626,19240985812,19040810012,180,2084648,0,3126375,mysql
-1458315933,-386679014,521367552,710802135,32768,65536,627390603,307071925,104382626,19241027814,19040843690,180,2084673,0,3126385,mysql
-1458315933,-386679014,521379840,764198927,32768,65536,627390603,307071925,104382626,19241027814,19040843690,180,2084692,0,3126395,mysql
-1458315933,-386679014,521379840,764198927,32768,65536,627390603,307071925,104382626,19241060337,19040869962,180,2084720,0,3126405,mysql
-1458315933,-386679014,521392128,781223681,32768,65536,627390603,307071925,104382626,19241060337,19040869962,180,2084765,0,3126415,mysql
-1458315933,-386679014,521392128,781223681,32768,65536,627390603,307071925,104382626,19241102931,19040904771,180,2084843,0,3126425,mysql
-1458315933,-386679014,521408512,793542879,32768,65536,627390603,307071925,104382626,19241137119,19040929044,180,2084892,0,3126435,mysql
-1458315933,-386679014,521408512,797762405,32768,65536,627390603,307071925,104382626,19241137119,19040929044,180,2084913,0,3126445,mysql
-1458315933,-386679014,521408512,797762405,32768,65536,627390603,307071925,104382626,19241186855,19040965633,180,2084916,0,3126455,mysql
-1458315933,-386679014,521408512,751676377,32768,65536,627390603,307071925,104382626,19241237570,19040999904,180,2084916,0,3126465,mysql
-1458315933,-386679014,521408512,751676377,32768,65536,627390603,307071925,104382626,19241237570,19040999904,180,2084937,0,3126475,mysql
-1458315933,-386679014,521408512,754999486,32768,65536,627390603,307071925,104382626,19241270310,19041025575,180,2084937,0,3126485,mysql
612391802,-1594835516,3985408,88480,28672,86016,89301127,-242815342,104760218,22824654,11905000,19,1,0,279698,nginx
612391802,-1594835516,3985408,94696,28672,86016,89301127,-242815342,104760218,22825742,11905560,19,1,0,279708,nginx
612391802,-1594835516,3985408,94696,28672,86016,89301127,-242815342,104760218,22827102,11906260,19,1,0,279718,nginx
612391802,-1594835516,3985408,103687,28672,86016,89301127,-242815342,104760218,22827102,11906260,19,1,0,279728,nginx
612391802,-1594835516,3985408,101980,28672,86016,89301127,-242815342,104760218,22828462,11906960,19,1,0,279738,nginx
612391802,-1594835516,3985408,116707,28672,86016,89301127,-242815342,104760218,22828462,11906960,19,1,0,279748,nginx
612391802,-1594835516,3985408,116707,28672,86016,89301127,-242815342,104760218,22830094,11907866,19,1,0,279758,nginx
612391802,-1594835516,3985408,80921,28672,86016,89301127,-242815342,104760218,22830910,11908286,19,1,0,279768,nginx
612391802,-1594835516,3985408,80921,28672,86016,89301127,-242815342,104760218,22831998,11908912,19,1,0,279778,nginx
612391802,-1594835516,3985408,137036,28672,86016,89301127,-242815342,104760218,22832814,11909332,19,1,0,279788,nginx
612391802,-1594835516,3985408,69717,28672,86016,89301127,-242815342,104760218,22833902,11909892,19,1,0,279798,nginx
612391802,-1594835516,3985408,90457,28672,86016,89301127,-242815342,104760218,22833902,11909892,19,1,0,279808,nginx
612391802,-1594835516,3985408,90457,28672,86016,89301127,-242815342,104760218,22834718,11910312,19,1,0,279818,nginx
612391802,-1594835516,3985408,128568,28672,86016,89301127,-242815342,104760218,22835806,11910872,19,1,0,279828,nginx
612391802,-1594835516,3985408,102363,28672,86016,89301127,-242815342,104760218,22835806,11910872,19,1,0,279838,nginx
612391802,-1594835516,3985408,102363,28672,86016,89301127,-242815342,104760218,22837438,11911712,19,1,0,279848,nginx
612391802,-1594835516,3985408,71437,28672,86016,89301127,-242815342,104760218,22838526,11912272,19,1,0,279858,nginx
612391802,-1594835516,3985408,71437,28672,86016,89301127,-242815342,104760218,22838526,11912272,19,1,0,279868,nginx
612391802,-1594835516,3985408,96674,28672,86016,89301127,-242815342,104760218,22839614,11912832,19,1,0,279878,nginx
612391802,-1594835516,3985408,96674,28672,86016,89301127,-242815342,104760218,22840702,11913392,19,1,0,279888,nginx
612391802,-1594835516,3985408,138429,28672,86016,89301127,-242815342,104760218,22841790,11914084,19,1,0,279898,nginx
612391802,-1594835516,3985408,109185,28672,86016,89301127,-242815342,104760218,22842878,11914644,19,1,0,279908,nginx
612391802,-1594835516,3985408,83082,28672,86016,89301127,-242815342,104760218,22842878,11914644,19,1,0,279918,nginx
612391802,-1594835516,3985408,83082,28672,86016,89301127,-242815342,104760218,22843966,11915204,19,1,0,279928,nginx
612391802,-1594835516,3985408,85876,28672,86016,89301127,-242815342,104760218,22843966,11915204,19,1,0,279938,nginx
612391802,-1594835516,3985408,136260,28672,86016,89301127,-242815342,104760218,22845598,11916044,19,1,0,279948,nginx
612391802,-1594835516,3985408,136260,28672,86016,89301127,-242815342,104760218,22846414,11916464,19,1,0,279958,nginx
612391802,-1594835516,3985408,67799,28672,86016,89301127,-242815342,104760218,22847502,11917024,19,1,0,279968,nginx
612391802,-1594835516,3985408,67799,28672,86016,89301127,-242815342,104760218,22848590,11917584,19,1,0,279978,nginx
612391802,-1594835516,3985408,82140,28672,86016,89301127,-242815342,104760218,22848590,11917584,19,1,0,279988,nginx
612391802,-1594835516,3985408,82140,28672,86016,89301127,-242815342,104760218,22849950,11918284,19,1,0,279998,nginx
612391802,-1594835516,3985408,112265,28672,86016,89301127,-242815342,104760218,22849950,11918284,19,1,0,280008,nginx
612391802,-1594835516,3985408,112265,28672,86016,89301127,-242815342,104760218,22851582,11919124,19,1,0,280018,nginx
612391802,-1594835516,3985408,76702,28672,86016,89301127,-242815342,104760218,22852670,11919684,19,1,0,280028,nginx
612391802,-1594835516,3985408,107683,28672,86016,89301127,-242815342,104760218,22852670,11919684,19,1,0,280038,nginx
612391802,-1594835516,3985408,82107,28672,86016,89301127,-242815342,104760218,22854030,11920384,19,1,0,280048,nginx
612391802,-1594835516,3985408,82107,28672,86016,89301127,-242815342,104760218,22854846,11920804,19,1,0,280058,nginx
612391802,-1594835516,3985408,91699,28672,86016,89301127,-242815342,104760218,22854846,11920804,19,1,0,280068,nginx
612391802,-1594835516,3985408,94980,28672,86016,89301127,-242815342,104760218,22855934,11921364,19,1,0,280078,nginx
612391802,-1594835516,3985408,94980,28672,86016,89301127,-242815342,104760218,22857294,11922064,19,1,0,280088,nginx
612391802,-1594835516,3985408,75998,28672,86016,89301127,-242815342,104760218,22858382,11922624,19,1,0,280098,nginx
612391802,-1594835516,3985408,75998,28672,86016,89301127,-242815342,104760218,22858382,11922624,19,1,0,280108,nginx
612391802,-1594835516,3985408,124756,28672,86016,89301127,-242815342,104760218,22859742,11923324,19,1,0,280118,nginx
612391802,-1594835516,3985408,80625,28672,86016,89301127,-242815342,104760218,22860558,11923744,19,1,0,280128,nginx
612391802,-1594835516,3985408,92090,28672,86016,89301127,-242815342,104760218,22860558,11923744,19,1,0,280138,nginx
612391802,-1594835516,3985408,92090,28672,86016,89301127,-242815342,104760218,22862190,11924650,19,1,0,280148,nginx
612391802,-1594835516,3985408,93183,28672,86016,89301127,-242815342,104760218,22862190,11924650,19,1,0,280158,nginx
612391802,-1594835516,3985408,94393,28672,86016,89301127,-242815342,104760218,22863822,11925490,19,1,0,280168,nginx
612391802,-1594835516,3985408,121261,28672,86016,89301127,-242815342,104760218,22863822,11925490,19,1,0,280178,nginx
612391802,-1594835516,3985408,121261,28672,86016,89301127,-242815342,104760218,22865182,11926190,19,1,0,280188,nginx
612391802,-1594835516,3985408,83586,28672,86016,89301127,-242815342,104760218,22865182,11926190,19,1,0,280198,nginx
612391802,-1594835516,3985408,83586,28672,86016,89301127,-242815342,104760218,22866542,11926890,19,1,0,280208,nginx
612391802,-1594835516,3985408,87438,28672,86016,89301127,-242815342,104760218,22867902,11927590,19,1,0,280218,nginx
612391802,-1594835516,3985408,86053,28672,86016,89301127,-242815342,104760218,22867902,11927590,19,1,0,280228,nginx
612391802,-1594835516,3985408,86053,28672,86016,89301127,-242815342,104760218,22869262,11928290,19,1,0,280238,nginx
612391802,-1594835516,3985408,88234,28672,86016,89301127,-242815342,104760218,22870350,11928850,19,1,0,280248,nginx
612391802,-1594835516,3985408,96774,28672,86016,89301127,-242815342,104760218,22871438,11929410,19,1,0,280258,nginx
612391802,-1594835516,3985408,96774,28672,86016,89301127,-242815342,104760218,22871438,11929410,19,1,0,280268,nginx
612391802,-1594835516,3985408,110251,28672,86016,89301127,-242815342,104760218,22872526,11929970,19,1,0,280278,nginx
612391802,-1594835516,3985408,83077,28672,86016,89301127,-242815342,104760218,22873614,11930530,19,1,0,280288,nginx
612391802,-1594835516,3985408,83077,28672,86016,89301127,-242815342,104760218,22874430,11930950,19,1,0,280298,nginx
612391802,-1594835516,3985408,102538,28672,86016,89301127,-242815342,104760218,22874430,11930950,19,1,0,280308,nginx
612391802,-1594835516,3985408,102538,28672,86016,89301127,-242815342,104760218,22875790,11931650,19,1,0,280318,nginx
612391802,-1594835516,3985408,76065,28672,86016,89301127,-242815342,104760218,22876878,11932210,19,1,0,280328,nginx
612391802,-1594835516,3985408,106587,28672,86016,89301127,-242815342,104760218,22876878,11932210,19,1,0,280338,nginx
612391802,-1594835516,3985408,68787,28672,86016,89301127,-242815342,104760218,22878510,11933050,19,1,0,280348,nginx
612391802,-1594835516,3985408,68787,28672,86016,89301127,-242815342,104760218,22879326,11933470,19,1,0,280358,nginx
612391802,-1594835516,3985408,109131,28672,86016,89301127,-242815342,104760218,22880414,11934030,19,1,0,280368,nginx
612391802,-1594835516,3985408,65346,28672,86016,89301127,-242815342,104760218,22880414,11934030,19,1,0,280378,nginx
612391802,-1594835516,3985408,65346,28672,86016,89301127,-242815342,104760218,22881774,11934730,19,1,0,280388,nginx
612391802,-1594835516,3985408,76426,28672,86016,89301127,-242815342,104760218,22881774,11934730,19,1,0,280398,nginx
612391802,-1594835516,3985408,152629,28672,86016,89301127,-242815342,104760218,22883406,11935570,19,1,0,280408,nginx
612391802,-1594835516,3985408,76029,28672,86016,89301127,-242815342,104760218,22883406,11935570,19,1,0,280418,nginx
612391802,-1594835516,3985408,76029,28672,86016,89301127,-242815342,104760218,22885038,11936410,19,1,0,280428,nginx
612391802,-1594835516,3985408,132148,28672,86016,89301127,-242815342,104760218,22885038,11936410,19,1,0,280438,nginx
612391802,-1594835516,3985408,71247,28672,86016,89301127,-242815342,104760218,22886398,11937110,19,1,0,280448,nginx
612391802,-1594835516,3985408,71247,28672,86016,89301127,-242815342,104760218,22886398,11937110,19,1,0,280458,nginx
612391802,-1594835516,3985408,75040,28672,86016,89301127,-242815342,104760218,22887758,11937810,19,1,0,280468,nginx
612391802,-1594835516,3985408,157863,28672,86016,89301127,-242815342,104760218,22888846,11938370,19,1,0,280478,nginx
612391802,-1594835516,3985408,89029,28672,86016,89301127,-242815342,104760218,22888846,11938370,19,1,0,280488,nginx
612391802,-1594835516,3985408,89029,28672,86016,89301127,-242815342,104760218,22890478,11939210,19,1,0,280498,nginx
612391802,-1594835516,3985408,92375,28672,86016,89301127,-242815342,104760218,22891566,11939770,19,1,0,280508,nginx
612391802,-1594835516,3985408,126064,28672,86016,89301127,-242815342,104760218,22891566,11939770,19,1,0,280518,nginx
612391802,-1594835516,3985408,126064,28672,86016,89301127,-242815342,104760218,22892926,11940470,19,1,0,280528,nginx
612391802,-1594835516,3985408,87435,28672,86016,89301127,-242815342,104760218,22894014,11941096,19,1,0,280538,nginx
612391802,-1594835516,3985408,94227,28672,86016,89301127,-242815342,104760218,22894014,11941096,19,1,0,280548,nginx
612391802,-1594835516,3985408,102020,28672,86016,89301127,-242815342,104760218,22895102,11941656,19,1,0,280558,nginx
612391802,-1594835516,3985408,102020,28672,86016,89301127,-242815342,104760218,22896462,11942356,19,1,0,280568,nginx
612391802,-1594835516,3985408,97493,28672,86016,89301127,-242815342,104760218,22897278,11942776,19,1,0,280578,nginx
612391802,-1594835516,3985408,97493,28672,86016,89301127,-242815342,104760218,22897278,11942776,19,1,0,280588,nginx
612391802,-1594835516,3985408,97006,28672,86016,89301127,-242815342,104760218,22898638,11943476,19,1,0,280597,nginx
612391802,-1594835516,3985408,89642,28672,86016,89301127,-242815342,104760218,22898638,11943476,19,1,0,280608,nginx
612391802,-1594835516,3985408,89642,28672,86016,89301127,-242815342,104760218,22899998,11944176,19,1,0,280618,nginx
612391802,-1594835516,3985408,96215,28672,86016,89301127,-242815342,104760218,22901630,11945016,19,1,0,280628,nginx
612391802,-1594835516,3985408,124404,28672,86016,89301127,-242815342,104760218,22901630,11945016,19,1,0,280638,nginx
612391802,-1594835516,3985408,81672,28672,86016,89301127,-242815342,104760218,22902718,11945576,19,1,0,280648,nginx
612391802,-1594835516,3985408,81672,28672,86016,89301127,-242815342,104760218,22903534,11945996,19,1,0,280658,nginx
612391802,-1594835516,3985408,68294,28672,86016,89301127,-242815342,104760218,22904622,11946556,19,1,0,280668,nginx
612391802,-1594835516,3985408,68294,28672,86016,89301127,-242815342,104760218,22905710,11947116,19,1,0,280678,nginx
-601347742,-1594835516,189440000,30994555,69476352,69632,453770468,102186654,1236254834,1040,42,182,68608,0,279689,mongodb
-601347742,-1594835516,189460480,29429363,69492736,69632,453770468,102186654,1236254834,1040,42,182,68608,0,279699,mongodb
-601347742,-1594835516,189460480,29429363,69492736,69632,453770468,102186654,1236254834,1040,42,182,68609,0,279709,mongodb
-601347742,-1594835516,189411328,30693242,69492736,69632,453770468,102186654,1236254834,1040,42,182,68610,0,279719,mongodb
-601347742,-1594835516,189399040,37096094,69492736,69632,453770468,102186654,1236254834,1040,42,182,68611,0,279729,mongodb
-601347742,-1594835516,189456384,26124909,69509120,69632,453770468,102186654,1236254834,1040,42,182,68621,0,279739,mongodb
-601347742,-1594835516,189431808,23341581,69509120,69632,453770468,102186654,1236254834,1040,42,182,68622,0,279749,mongodb
-601347742,-1594835516,189431808,23341581,69509120,69632,453770468,102186654,1236254834,1040,42,182,68623,0,279759,mongodb
-601347742,-1594835516,189464576,29985335,69509120,69632,453770468,102186654,1236254834,1040,42,182,68624,0,279769,mongodb
-601347742,-1594835516,189468672,28925334,69509120,69632,453770468,102186654,1236254834,1040,42,182,68625,0,279779,mongodb
-601347742,-1594835516,189468672,28925334,69509120,69632,453770468,102186654,1236254834,1040,42,182,68626,0,279789,mongodb
-601347742,-1594835516,189480960,31546086,69521408,69632,453770468,102186654,1236254834,1040,42,182,68635,0,279799,mongodb
-601347742,-1594835516,189480960,31546086,69521408,69632,453770468,102186654,1236254834,1040,42,182,68636,0,279809,mongodb
-601347742,-1594835516,189493248,31570257,69521408,69632,453770468,102186654,1236254834,1040,42,182,68637,0,279819,mongodb
-601347742,-1594835516,189493248,31570257,69521408,69632,453770468,102186654,1236254834,1040,42,182,68638,0,279829,mongodb
-601347742,-1594835516,189497344,20851101,69521408,69632,453770468,102186654,1236254834,1040,42,182,68639,0,279839,mongodb
-601347742,-1594835516,191250432,32795142,69521408,69632,453770468,102186654,1236254834,1040,42,182,68640,0,279849,mongodb
-601347742,-1594835516,191250432,32795142,69521408,69632,453770468,102186654,1236254834,1040,42,182,68650,0,279859,mongodb
-601347742,-1594835516,189444096,24921333,69537792,69632,453770468,102186654,1236254834,1040,42,182,68651,0,279869,mongodb
-601347742,-1594835516,189513728,40292089,69537792,69632,453770468,102186654,1236254834,1040,42,182,68652,0,279879,mongodb
